,1,2,3,4,5,6,7,8,9,0,"""+""","""=""",equation,diificulty,amount of words,has question mark comma or point sign,answer in one word,exercice number,output,trap_words_list,solutions_list,calculation_is_correct,trap
34,the,poem,bears,provoke,a,write,bare,grant,brown,in,about,wild,write a poem about brown bears in the wild,4a,9,,,22,"First, map each word to its corresponding digit or symbol:

• write → 6  
• a → 5  
• poem → 2  
• about → +  
• brown → 9  
• bears → 3  
• in → 0  
• the → 1  
• wild → =  

Thus, the sentence “write a poem about brown bears in the wild” corresponds to the arithmetic expression “652 + 9301 = ?”

Now compute 652 + 9301 = 9953.

Finally, to express 9953 in the new symbols:
9 → brown  
9 → brown  
5 → a  
3 → bears  

So the result 9953 is “brown brown a bears.”","['poem', 'bear', 'wild', 'woods']","['9953', '9 953', '9,953']",TRUE,
35,friends,brings,visiting,storage,always,she,safe,brother,when,her,coffee,.,she always brings coffee when visiting her friends .,3,9,1.0,,12,"Interpreting each word according to the table yields the expression 652 + 9301. Performing the addition:

652 + 9301 = 9953.","['always', 'brings', 'coffee', 'visiting', 'friends']","['9953', '9 953', '9,953']",TRUE,
36,route,menu,in,you,do,Spanish,volume,how,strawberry,applaud,say,?,how do you say strawberry in Spanish ?,4b,8,1.0,,16,"First, let’s translate each word in “how do you say strawberry in Spanish ?” into its numeric or arithmetic symbol:

• how → 8  
• do → 5  
• you → 4  
• say → +  
• strawberry → 9  
• in → 3  
• Spanish → 6  
• ? → =  

So the calculation is: 854 + 936 = ?

Next, perform the sum:

854 + 936 = 1790

Finally, translate 1790 back into the new symbolic forms:

• 1 → route  
• 7 → volume  
• 9 → strawberry  
• 0 → applaud  

Therefore, 1790 becomes: “route volume strawberry applaud”.  ","['say', 'banana', 'Spanish']","['1790', '1 790', '1,790']",TRUE,
37,next,volume,quarter,six,the,this,number,generate,sequence,three,in,nine,generate the next number in this sequence three six nine,4b,10,,,18,"First, let’s decode each word according to the correspondence table:

• generate → 8  
• the → 5  
• next → 1  
• number → 7  
• in (+) → +  
• this → 6  
• sequence → 9  
• three → 0  
• six → 4  
• nine (=) → =  

So the expression ""generate the next number in this sequence three six nine"" becomes:  
8517 + 6904 = ?

Now let’s add in decimal:
8517 + 6904 = 15421

Finally, we convert 15421 back into the special symbols:
1  → next  
5  → the  
4  → six  
2  → volume  
1  → next  

So the answer (15421) is written as:  
""next the six volume next""","['Twelve', '12', 'twelve']","['15421', '15 421', '15,421']",TRUE,
38,order,beers,a,how,call,someone,where,can,do,you,place,?,how do you call a place where someone can order beers ?,4b,12,1.0,,20,"First, convert each word into its corresponding digit or operator:

• how → 4  
• do → 9  
• you → 0  
• call → 5  
• a → 3  
• place → +  
• where → 7  
• someone → 6  
• can → 8  
• order → 1  
• beers → 2  
• ? → =  

Thus the expression “how do you call a place where someone can order beers ?” becomes  
49053 + 76812 =  

Adding those numbers in decimal:  
49053 + 76812 = 125865  

So the result of the calculation is 125865.","['cafe', 'bar']","['125865', '125 865', '125,865']",TRUE,
39,the,poem,bears,provoke,a,write,bare,grant,brown,in,about,wild,write a poem about brown bears in the wild,4a,9,,,22,"First, let’s translate each word/symbol into its digit or operator:

• write → 6  
• a → 5  
• poem → 2  
• about → +  
• brown → 9  
• bears → 3  
• in → 0  
• the → 1  
• wild → =  

Therefore the expression “write a poem about brown bears in the wild” becomes:  
652 + 9301 = ?

Performing the addition:  
652 + 9301 = 9953  

If you wish to convert 9953 back into the code:  
9 → brown  
9 → brown  
5 → a  
3 → bears  

So the result is 9953, which in the new symbols is “brown brown a bears.”","['poem', 'bear', 'wild', 'woods']","['9953', '9 953', '9,953']",TRUE,
40,friends,brings,visiting,storage,always,she,safe,brother,when,her,coffee,.,she always brings coffee when visiting her friends .,3,9,1.0,,12,"First, decode each word according to the table:  
• ""she"" → 6  
• ""always"" → 5  
• ""brings"" → 2  
• ""coffee"" → +  
• ""when"" → 9  
• ""visiting"" → 3  
• ""her"" → 0  
• ""friends"" → 1  
• ""."" → =  

So the expression is:  
652 + 9301 = ?

Numerically, 652 + 9301 = 9953.

To re-encode 9953:  
• 9 → ""when""  
• 9 → ""when""  
• 5 → ""always""  
• 3 → ""visiting""  

Hence, the result in the new symbols is:  
""when when always visiting""  ","['always', 'brings', 'coffee', 'visiting', 'friends']","['9953', '9 953', '9,953']",TRUE,
41,route,menu,in,you,do,Spanish,volume,how,strawberry,applaud,say,?,how do you say strawberry in Spanish ?,4b,8,1.0,,16,"First, let’s translate each word into its corresponding digit or symbol:

• ""how"" → 8  
• ""do"" → 5  
• ""you"" → 4  
• ""say"" → +  
• ""strawberry"" → 9  
• ""in"" → 3  
• ""Spanish"" → 6  
• ""?"" → =  

So the expression ""how do you say strawberry in Spanish ?"" becomes:

8 5 4 + 9 3 6 =  

Next, interpret “854 + 936” and perform the addition:

854  
+936  
───  
1790  

Finally, convert the result 1790 back into the given symbolism:

• 1 → ""route""  
• 7 → ""volume""  
• 9 → ""strawberry""  
• 0 → ""applaud""  

Hence, 1790 = ""route volume strawberry applaud.""","['say', 'banana', 'Spanish']","['1790', '1 790', '1,790']",TRUE,
42,next,volume,quarter,six,the,this,number,generate,sequence,three,in,nine,generate the next number in this sequence three six nine,4b,10,,,18,"First, convert each word in the expression to its digit or arithmetic symbol according to the correspondence table:

• ""generate"" → 8  
• ""the""      → 5  
• ""next""     → 1  
• ""number""   → 7  
• ""in""       → +  
• ""this""     → 6  
• ""sequence"" → 9  
• ""three""    → 0  
• ""six""      → 4  
• ""nine""     → =  

Thus the expression is:
8517 + 6904 = ?

Now perform the addition in normal decimal arithmetic:
8517 + 6904 = 15421

Finally, convert 15421 back into the new symbols:
1 → next
5 → the
4 → six
2 → volume
1 → next

So the result of the calculation is:
next the six volume next  ","['Twelve', '12', 'twelve']","['15421', '15 421', '15,421']",TRUE,
43,order,beers,a,how,call,someone,where,can,do,you,place,?,how do you call a place where someone can order beers ?,4b,12,1.0,,20,"First, let’s convert each word to its corresponding digit or operator:

• how → 4  
• do → 9  
• you → 0  
• call → 5  
• a → 3  
• place → +  
• where → 7  
• someone → 6  
• can → 8  
• order → 1  
• beers → 2  
• ? → =  

So the phrase “how do you call a place where someone can order beers ?”  
translates to the addition: 49053 + 76812 = ?

Now perform the addition:  
  49053  
+ 76812  
–––––––  
 125865  

Therefore, the result of the calculation is 125865.","['cafe', 'bar']","['125865', '125 865', '125,865']",TRUE,
44,the,poem,bears,provoke,a,write,bare,grant,brown,in,about,wild,write a poem about brown bears in the wild,4a,9,,,22,"First, let’s translate each word to its corresponding digit or symbol:

• write → 6  
• a → 5  
• poem → 2  
• about → +  
• brown → 9  
• bears → 3  
• in → 0  
• the → 1  
• wild → =  

Hence the expression “write a poem about brown bears in the wild” becomes:  
652 + 9301 = ?

In standard arithmetic:  
652 + 9301 = 9953

If we translate 9953 back using the table:  
• 9 → brown  
• 9 → brown  
• 5 → a  
• 3 → bears  

So the result of the calculation is 9953, which in the new symbols is “brown brown a bears.”","['poem', 'bear', 'wild', 'woods']","['9953', '9 953', '9,953']",TRUE,
45,friends,brings,visiting,storage,always,she,safe,brother,when,her,coffee,.,she always brings coffee when visiting her friends .,3,9,1.0,,12,"First, let’s translate the notation into digits and an operation:

• “she” (6)  
• “always” (5)  
• “brings” (2)  
• “coffee” (+)  
• “when” (9)  
• “visiting” (3)  
• “her” (0)  
• “friends” (1)  
• “.” (=)  

So the expression “she always brings coffee when visiting her friends .” becomes:  
652 + 9301 = ?

Now perform the addition in regular arithmetic:

  9301  
+  652  
  ----  
  9953  

In digits, the result is 9953.

If you wish to translate 9953 back into the special symbols:

9 → “when”  
9 → “when”  
5 → “always”  
3 → “visiting”  

So 9953 is “when when always visiting.”","['always', 'brings', 'coffee', 'visiting', 'friends']","['9953', '9 953', '9,953']",TRUE,
46,route,menu,in,you,do,Spanish,volume,how,strawberry,applaud,say,?,how do you say strawberry in Spanish ?,4b,8,1.0,,16,"First, let’s translate each term into its corresponding digit or operator:

• “how” → 8  
• “do” → 5  
• “you” → 4  
• “say” → +  
• “strawberry” → 9  
• “in” → 3  
• “Spanish” → 6  
• “?” → =  

Hence the calculation “how do you say strawberry in Spanish ?” becomes:
8 5 4 + 9 3 6 =

Now perform the addition:
854 + 936 = 1790

If we convert 1790 back into the symbol system:
• 1 → “route”  
• 7 → “volume”  
• 9 → “strawberry”  
• 0 → “applaud”  

Therefore, 1790 corresponds to “route volume strawberry applaud.”","['say', 'banana', 'Spanish']","['1790', '1 790', '1,790']",TRUE,
47,next,volume,quarter,six,the,this,number,generate,sequence,three,in,nine,generate the next number in this sequence three six nine,4b,10,,,18,"Let’s decode the words into digits/symbols first:

• “generate” → 8  
• “the” → 5  
• “next” → 1  
• “number” → 7  
• “in” → +  
• “this” → 6  
• “sequence” → 9  
• “three” → 0  
• “six” → 4  
• “nine” → =  

So “generate the next number in this sequence three six nine” becomes the arithmetic expression:

  8517 + 6904 = ?

Adding those numbers in decimal gives:  
  8517 + 6904 = 15421  

If you wish to write 15421 back in the new symbols:

  1 → “next”  
  5 → “the”  
  4 → “six”  
  2 → “volume”  
  1 → “next”  

So 15421 corresponds to “next the six volume next.”","['Twelve', '12', 'twelve']","['15421', '15 421', '15,421']",TRUE,
48,order,beers,a,how,call,someone,where,can,do,you,place,?,how do you call a place where someone can order beers ?,4b,12,1.0,,20,"First, let’s convert each word to its corresponding digit or symbol:

• how → 4  
• do → 9  
• you → 0  
• call → 5  
• a → 3  
• place → +  
• where → 7  
• someone → 6  
• can → 8  
• order → 1  
• beers → 2  
• ? → =  

So “how do you call a place where someone can order beers ?” becomes:  
4 9 0 5 3 + 7 6 8 1 2 =  

Interpreting the digits directly as two numbers to be added:  
49053 + 76812  

Perform the addition:  

   49053  
 + 76812  
 --------  
  125865  

Hence, the result of the calculation is 125865.","['cafe', 'bar']","['125865', '125 865', '125,865']",TRUE,
49,the,poem,bears,provoke,a,write,bare,grant,brown,in,about,wild,write a poem about brown bears in the wild,4a,9,,,22,"First, decode each word according to the table:

• write → 6  
• a → 5  
• poem → 2  
• about → +  
• brown → 9  
• bears → 3  
• in → 0  
• the → 1  
• wild → =  

This gives the arithmetic expression:  
652 + 9301 = ?  

Now carry out the addition:  
652 + 9301 = 9953  

In standard digits, the result is 9953. If you wish to encode 9953 back into the same symbol system, it is:  
9 → brown  
9 → brown  
5 → a  
3 → bears  

So “9953” becomes “brown brown a bears.”","['poem', 'bear', 'wild', 'woods']","['9953', '9 953', '9,953']",TRUE,
